usgs,site_no,date,tidal_high,tidal_high_qc,tidal_low,tidal_low_qc,precipitation_inches,precip_qual_code
USGS,0204300267,2017-06-20,,,,,,
USGS,0204300267,2017-06-21,,,,,,
USGS,0204300267,2017-06-22,,,,,,
USGS,0204300267,2017-06-23,,,,,,
USGS,0204300267,2017-06-24,,,,,,
USGS,0204300267,2017-06-25,,,,,,
USGS,0204300267,2017-06-26,,,,,,
USGS,0204300267,2017-06-27,,,0.36,A,0.22,A
USGS,0204300267,2017-06-28,,,0.30,A:e,0.09,A:e
USGS,0204300267,2017-06-29,,,0.70,A,0.18,A
USGS,0204300267,2017-06-30,,,1.09,A,0.70,A
USGS,0204300267,2017-07-01,,,1.21,A,1.06,A
USGS,0204300267,2017-07-02,,,1.11,A,0.94,A
USGS,0204300267,2017-07-03,,,0.97,A,0.73,A
USGS,0204300267,2017-07-04,,,0.81,A,0.61,A
USGS,0204300267,2017-07-05,,,0.61,A,0.32,A
USGS,0204300267,2017-07-06,,,0.50,A,0.33,A
USGS,0204300267,2017-07-07,,,0.75,A,0.49,A
USGS,0204300267,2017-07-08,,,1.10,A,0.72,A
USGS,0204300267,2017-07-09,,,1.10,A,0.72,A
USGS,0204300267,2017-07-10,,,,,,
USGS,0204300267,2017-07-11,,,,,,
USGS,0204300267,2017-07-12,,,,,,
USGS,0204300267,2017-07-13,,,,,,
USGS,0204300267,2017-07-14,,,,,,
USGS,0204300267,2017-07-15,,,1.34,A,0.99,A
USGS,0204300267,2017-07-16,,,0.99,A,0.69,A
USGS,0204300267,2017-07-17,,,0.86,A,0.63,A
USGS,0204300267,2017-07-18,,,0.79,A,0.66,A
USGS,0204300267,2017-07-19,,,0.69,A,0.54,A
USGS,0204300267,2017-07-20,,,0.58,A,0.48,A
USGS,0204300267,2017-07-21,,,0.69,A,0.56,A
USGS,0204300267,2017-07-22,,,1.02,A,0.67,A
USGS,0204300267,2017-07-23,,,1.32,A,1.02,A
USGS,0204300267,2017-07-24,,,1.29,A,1.18,A
USGS,0204300267,2017-07-25,,,1.18,A,0.64,A
USGS,0204300267,2017-07-26,,,0.64,A,0.25,A
USGS,0204300267,2017-07-27,,,0.65,A,0.25,A
USGS,0204300267,2017-07-28,,,1.23,A,0.63,A
USGS,0204300267,2017-07-29,,,1.24,A,0.48,A
USGS,0204300267,2017-07-30,,,0.51,A,-0.11,A
USGS,0204300267,2017-07-31,,,-0.11,A,-0.42,A
USGS,0204300267,2017-08-01,,,0.09,A,-0.40,A
USGS,0204300267,2017-08-02,,,0.52,A,0.09,A
USGS,0204300267,2017-08-03,,,0.70,A,0.51,A
USGS,0204300267,2017-08-04,,,0.74,A,0.68,A
USGS,0204300267,2017-08-05,,,0.85,A,0.68,A
USGS,0204300267,2017-08-06,,,0.70,A,0.39,A
USGS,0204300267,2017-08-07,,,0.93,A,0.37,A
USGS,0204300267,2017-08-08,,,1.13,A,0.91,A
USGS,0204300267,2017-08-09,,,0.96,A,0.42,A
USGS,0204300267,2017-08-10,,,0.42,A,0.11,A
USGS,0204300267,2017-08-11,,,0.59,A,0.17,A
USGS,0204300267,2017-08-12,,,1.07,A,0.59,A
USGS,0204300267,2017-08-13,,,1.07,A,0.75,A
USGS,0204300267,2017-08-14,,,0.75,A,0.51,A
USGS,0204300267,2017-08-15,,,0.95,A,0.58,A
USGS,0204300267,2017-08-16,,,,,,
USGS,0204300267,2017-08-17,,,,,,
USGS,0204300267,2017-08-18,,,,,,
USGS,0204300267,2017-08-19,,,,,,
USGS,0204300267,2017-08-20,,,,,,
USGS,0204300267,2017-08-21,,,,,,
USGS,0204300267,2017-08-22,,,,,,
USGS,0204300267,2017-08-23,,,,,,
USGS,0204300267,2017-08-24,,,,,,
USGS,0204300267,2017-08-25,,,,,,
USGS,0204300267,2017-08-26,,,,,,
USGS,0204300267,2017-08-27,,,,,,
USGS,0204300267,2017-08-28,,,,,,
USGS,0204300267,2017-08-29,,,,,,
USGS,0204300267,2017-08-30,0.00,A,-0.15,A,-0.99,A
USGS,0204300267,2017-08-31,,,,,,
USGS,0204300267,2017-09-01,,,,,,
USGS,0204300267,2017-09-02,,,,,,
USGS,0204300267,2017-09-03,,,,,,
USGS,0204300267,2017-09-04,,,,,,
USGS,0204300267,2017-09-05,,,,,,
USGS,0204300267,2017-09-06,0.86,A,1.85,A,1.66,A
USGS,0204300267,2017-09-07,0.00,A,1.71,A,1.19,A
USGS,0204300267,2017-09-08,0.00,A,1.19,A,0.67,A
USGS,0204300267,2017-09-09,0.00,A,0.67,A,0.02,A
USGS,0204300267,2017-09-10,0.00,A,0.02,A,-0.51,A
USGS,0204300267,2017-09-11,0.00,A,-0.48,A,-0.77,A
USGS,0204300267,2017-09-12,0.00,A,-0.38,A,-0.79,A
USGS,0204300267,2017-09-13,0.00,A,0.43,A,-0.38,A
USGS,0204300267,2017-09-14,0.00,A,0.96,A,0.43,A
USGS,0204300267,2017-09-15,0.00,A,0.99,A,0.81,A
USGS,0204300267,2017-09-16,0.00,A,0.81,A,0.42,A
USGS,0204300267,2017-09-17,0.00,A,0.42,A,-0.12,A
USGS,0204300267,2017-09-18,0.01,A,-0.12,A,-1.06,A
USGS,0204300267,2017-09-19,0.13,A,-0.99,A,-1.48,A
USGS,0204300267,2017-09-20,0.00,A,-0.81,A,-1.29,A
USGS,0204300267,2017-09-21,0.00,A,0.11,A,-0.81,A
USGS,0204300267,2017-09-22,0.00,A,0.69,A,0.11,A
USGS,0204300267,2017-09-23,0.00,A,0.87,A,0.69,A
USGS,0204300267,2017-09-24,0.00,A,0.78,A,0.50,A
USGS,0204300267,2017-09-25,0.00,A,0.51,A,-0.11,A
USGS,0204300267,2017-09-26,0.00,A,-0.11,A,-1.34,A
USGS,0204300267,2017-09-27,0.00,A,-1.34,A,-2.05,A
USGS,0204300267,2017-09-28,0.00,A,-1.62,A,-1.84,A
USGS,0204300267,2017-09-29,0.00,A,-1.02,A,-1.77,A
USGS,0204300267,2017-09-30,0.00,A,-0.67,A,-1.02,A
USGS,0204300267,2017-10-01,0.00,A,-0.80,A,-1.00,A
USGS,0204300267,2017-10-02,0.00,A,-0.36,A,-0.82,A
USGS,0204300267,2017-10-03,0.00,A,-0.01,A,-0.36,A
USGS,0204300267,2017-10-04,0.00,A,0.14,A,-0.03,A
USGS,0204300267,2017-10-05,0.00,A,0.61,A,0.14,A
USGS,0204300267,2017-10-06,0.00,A,0.84,A,0.61,A
USGS,0204300267,2017-10-07,0.00,A,1.08,A,0.78,A
USGS,0204300267,2017-10-08,0.00,A,1.31,A,1.08,A
USGS,0204300267,2017-10-09,0.01,A,1.54,A,1.29,A
USGS,0204300267,2017-10-10,0.01,A,1.55,A,1.18,A
USGS,0204300267,2017-10-11,0.02,A,1.18,A,0.89,A
USGS,0204300267,2017-10-12,0.01,A,0.90,A,0.39,A
USGS,0204300267,2017-10-13,0.70,A,0.39,A,-0.38,A
USGS,0204300267,2017-10-14,0.13,A,-0.38,A,-0.65,A
USGS,0204300267,2017-10-15,0.00,A,0.27,A,-0.51,A
USGS,0204300267,2017-10-16,0.07,A,0.58,A,-0.09,A
USGS,0204300267,2017-10-17,0.00,A,-0.05,A,-0.51,A
USGS,0204300267,2017-10-18,0.00,A,-0.25,A,-0.53,A
USGS,0204300267,2017-10-19,0.00,A,0.23,A,-0.25,A
USGS,0204300267,2017-10-20,0.00,A,0.42,A,0.23,A
USGS,0204300267,2017-10-21,0.00,A,0.38,A,0.23,A
USGS,0204300267,2017-10-22,0.00,A,0.28,A,0.20,A
USGS,0204300267,2017-10-23,0.00,A,0.83,A,0.23,A
USGS,0204300267,2017-10-24,0.05,A,1.24,A,0.78,A
USGS,0204300267,2017-10-25,0.00,A,1.24,A,0.76,A
USGS,0204300267,2017-10-26,0.00,A,0.76,A,0.32,A
USGS,0204300267,2017-10-27,0.00,A,0.58,A,0.28,A
USGS,0204300267,2017-10-28,0.01,A,0.60,A,0.48,A
USGS,0204300267,2017-10-29,2.07,A,0.85,A,0.49,A
USGS,0204300267,2017-10-30,0.00,A,0.95,A,0.76,A
USGS,0204300267,2017-10-31,0.02,A,0.90,A,0.55,A
USGS,0204300267,2017-11-01,0.00,A,0.55,A,0.27,A
USGS,0204300267,2017-11-02,0.00,A,0.27,A,0.11,A
USGS,0204300267,2017-11-03,0.00,A,0.26,A,0.11,A
USGS,0204300267,2017-11-04,0.00,A,0.32,A,-0.13,A
USGS,0204300267,2017-11-05,0.00,A,-0.01,A,-0.25,A
USGS,0204300267,2017-11-06,0.00,A,0.49,A,-0.01,A
USGS,0204300267,2017-11-07,,,,,,
USGS,0204300267,2017-11-08,0.36,A,0.01,A,-0.53,A
USGS,0204300267,2017-11-09,0.38,A,-0.34,A,-0.59,A
USGS,0204300267,2017-11-10,0.00,A,-0.28,A,-1.20,A
USGS,0204300267,2017-11-11,0.00,A,-1.11,A,-1.30,A
USGS,0204300267,2017-11-12,0.00,A,-0.68,A,-1.11,A
USGS,0204300267,2017-11-13,0.34,A,-0.38,A,-0.68,A
USGS,0204300267,2017-11-14,0.00,A,-0.52,A,-1.08,A
USGS,0204300267,2017-11-15,0.00,A,-1.03,A,-1.21,A
USGS,0204300267,2017-11-16,0.00,A,-0.44,A,-1.07,A
USGS,0204300267,2017-11-17,0.00,A,-0.27,A,-0.68,A
USGS,0204300267,2017-11-18,0.00,A,0.58,A,-0.28,A
USGS,0204300267,2017-11-19,0.02,A,0.81,A,0.58,A
USGS,0204300267,2017-11-20,0.00,A,0.66,A,0.29,A
USGS,0204300267,2017-11-21,0.00,A,0.30,A,0.20,A
USGS,0204300267,2017-11-22,0.08,A,0.25,A,-0.42,A
USGS,0204300267,2017-11-23,0.00,A,-0.33,A,-0.61,A
USGS,0204300267,2017-11-24,0.00,A,-0.56,A,-0.65,A
USGS,0204300267,2017-11-25,0.00,A,-0.22,A,-0.60,A
USGS,0204300267,2017-11-26,0.00,A,-0.09,A,-0.22,A
USGS,0204300267,2017-11-27,0.00,A,0.04,A,-0.11,A
USGS,0204300267,2017-11-28,0.00,A,0.06,A,-0.05,A
USGS,0204300267,2017-11-29,0.00,A,0.15,A,-0.03,A
USGS,0204300267,2017-11-30,0.00,A,0.08,A,0.00,A
USGS,0204300267,2017-12-01,0.00,A,0.12,A,-0.27,A
USGS,0204300267,2017-12-02,0.00,A,-0.17,A,-0.32,A
USGS,0204300267,2017-12-03,0.00,A,-0.03,A,-0.17,A
USGS,0204300267,2017-12-04,0.00,A,-0.05,A,-0.20,A
USGS,0204300267,2017-12-05,0.01,A,0.51,A,-0.05,A
USGS,0204300267,2017-12-06,0.26,A,0.68,A,0.34,A
USGS,0204300267,2017-12-07,0.04,A,0.37,A,0.17,A
USGS,0204300267,2017-12-08,1.39,A,0.38,A,-0.14,A
USGS,0204300267,2017-12-09,0.83,A,-0.03,A,-0.69,A
USGS,0204300267,2017-12-10,0.01,A,-0.08,A,-0.62,A
USGS,0204300267,2017-12-11,0.00,A,0.57,A,-0.08,A
USGS,0204300267,2017-12-12,0.00,A,0.77,A,0.35,A
USGS,0204300267,2017-12-13,0.00,A,0.40,A,0.06,A
USGS,0204300267,2017-12-14,0.00,A,0.48,A,0.27,A
USGS,0204300267,2017-12-15,0.00,A,0.30,A,-0.05,A
USGS,0204300267,2017-12-16,0.00,A,0.04,A,-0.09,A
USGS,0204300267,2017-12-17,0.00,A,0.12,A,-0.02,A
USGS,0204300267,2017-12-18,0.00,A,0.04,A,-0.14,A
USGS,0204300267,2017-12-19,0.00,A,-0.10,A,-0.19,A
USGS,0204300267,2017-12-20,0.01,A,-0.06,A,-0.24,A
USGS,0204300267,2017-12-21,0.00,A,-0.24,A,-0.64,A
USGS,0204300267,2017-12-22,0.00,A,-0.45,A,-0.69,A
USGS,0204300267,2017-12-23,0.01,A,0.22,A,-0.47,A
USGS,0204300267,2017-12-24,0.02,A,0.25,A,-0.30,A
USGS,0204300267,2017-12-25,0.00,A,-0.25,A,-0.61,A
USGS,0204300267,2017-12-26,0.00,A,-0.50,A,-0.72,A
USGS,0204300267,2017-12-27,0.00,A,-0.66,A,-1.30,A
USGS,0204300267,2017-12-28,0.00,A,-1.27,A,-1.71,A
USGS,0204300267,2017-12-29,0.00,A,-1.55,A,-1.75,A
USGS,0204300267,2017-12-30,0.00,A,-1.38,A,-1.68,A
USGS,0204300267,2017-12-31,0.00,A,-1.47,A,-2.18,A
USGS,0204300267,2018-01-01,0.00,A,-1.97,A,-2.47,A
USGS,0204300267,2018-01-02,0.00,A,-1.73,A,-2.15,A
USGS,0204300267,2018-01-03,0.44,A,-1.77,A,-2.27,A
USGS,0204300267,2018-01-04,0.04,A,-1.76,A,-2.28,A
USGS,0204300267,2018-01-05,0.00,A,-1.75,A,-2.46,A
USGS,0204300267,2018-01-06,0.00,A,-1.81,A,-2.66,A
USGS,0204300267,2018-01-07,0.00,A,-1.66,A,-2.67,A
USGS,0204300267,2018-01-08,0.08,A,-1.54,A,-2.57,A
USGS,0204300267,2018-01-09,0.06,A,-1.10,A,-1.54,A
USGS,0204300267,2018-01-10,0.00,A,-1.01,A,-1.17,A
USGS,0204300267,2018-01-11,0.00,A,-0.89,A,-1.01,A
USGS,0204300267,2018-01-12,0.46,A,-0.28,A,-0.91,A
USGS,0204300267,2018-01-13,0.03,A,0.04,A,-0.75,A
USGS,0204300267,2018-01-14,0.00,A,-0.75,A,-1.42,A
USGS,0204300267,2018-01-15,0.00,A,-1.39,A,-1.72,A
USGS,0204300267,2018-01-16,0.00,A,-1.59,A,-1.79,A
USGS,0204300267,2018-01-17,0.00,A,-1.43,A,-1.99,A
USGS,0204300267,2018-01-18,0.00,A,-1.85,A,-2.37,A
USGS,0204300267,2018-01-19,0.01,A,-1.32,A,-1.90,A
USGS,0204300267,2018-01-20,0.00,A,-0.57,A,-1.32,A
USGS,0204300267,2018-01-21,0.00,A,-0.24,A,-0.57,A
USGS,0204300267,2018-01-22,0.00,A,-0.17,A,-0.34,A
USGS,0204300267,2018-01-23,0.03,A,0.31,A,-0.17,A
USGS,0204300267,2018-01-24,0.00,A,0.26,A,-0.29,A
USGS,0204300267,2018-01-25,0.00,A,-0.26,A,-0.66,A
USGS,0204300267,2018-01-26,0.00,A,-0.41,A,-0.70,A
USGS,0204300267,2018-01-27,0.00,A,-0.26,A,-0.43,A
USGS,0204300267,2018-01-28,0.76,A,-0.20,A,-0.29,A
USGS,0204300267,2018-01-29,0.88,A,-0.22,A,-1.32,A
USGS,0204300267,2018-01-30,0.05,A,-1.07,A,-1.65,A
USGS,0204300267,2018-01-31,0.00,A,-1.09,A,-1.64,A
USGS,0204300267,2018-02-01,0.00,A,-0.42,A,-1.18,A
USGS,0204300267,2018-02-02,0.14,A,-0.15,A,-0.74,A
USGS,0204300267,2018-02-03,0.00,A,-0.59,A,-0.83,A
USGS,0204300267,2018-02-04,0.36,A,0.10,A,-0.59,A
USGS,0204300267,2018-02-05,0.00,A,0.07,A,-0.27,A
USGS,0204300267,2018-02-06,0.00,A,-0.13,A,-0.27,A
USGS,0204300267,2018-02-07,0.24,A,0.35,A,-0.19,A
USGS,0204300267,2018-02-08,0.00,A,0.06,A,-0.51,A
USGS,0204300267,2018-02-09,0.00,A,-0.23,A,-0.43,A
USGS,0204300267,2018-02-10,0.15,A,0.09,A,-0.32,A
USGS,0204300267,2018-02-11,0.00,A,0.66,A,0.06,A
USGS,0204300267,2018-02-12,0.13,A,0.71,A,-0.10,A
USGS,0204300267,2018-02-13,0.19,A,-0.07,A,-0.77,A
USGS,0204300267,2018-02-14,0.01,A,-0.61,A,-0.83,A
USGS,0204300267,2018-02-15,0.00,A,-0.02,A,-0.63,A
USGS,0204300267,2018-02-16,0.16,A,0.36,A,-0.03,A
USGS,0204300267,2018-02-17,0.14,A,0.11,A,-0.48,A
USGS,0204300267,2018-02-18,0.04,A,-0.42,A,-0.66,A
USGS,0204300267,2018-02-19,0.11,A,-0.38,A,-0.64,A
USGS,0204300267,2018-02-20,0.03,A,0.17,A,-0.38,A
USGS,0204300267,2018-02-21,0.00,A,0.27,A,0.17,A
USGS,0204300267,2018-02-22,0.00,A,0.21,A,-0.32,A
USGS,0204300267,2018-02-23,0.00,A,-0.21,A,-0.53,A
USGS,0204300267,2018-02-24,0.00,A,0.05,A,-0.39,A
USGS,0204300267,2018-02-25,0.00,A,0.47,A,-0.02,A
USGS,0204300267,2018-02-26,0.06,A,0.42,A,-0.14,A
USGS,0204300267,2018-02-27,0.00,A,-0.13,A,-0.56,A
USGS,0204300267,2018-02-28,0.00,A,-0.12,A,-0.49,A
USGS,0204300267,2018-03-01,0.44,A,0.43,A,-0.12,A
USGS,0204300267,2018-03-02,0.00,A,0.29,A,-1.94,A
USGS,0204300267,2018-03-03,0.00,A,-1.70,A,-2.20,A
USGS,0204300267,2018-03-04,0.00,A,-2.17,A,-2.62,A
USGS,0204300267,2018-03-05,0.00,A,-2.20,A,-2.64,A
USGS,0204300267,2018-03-06,0.52,A,-1.76,A,-2.45,A
USGS,0204300267,2018-03-07,0.28,A,-1.22,A,-1.99,A
USGS,0204300267,2018-03-08,0.00,A,-0.13,A,-1.22,A
USGS,0204300267,2018-03-09,0.00,A,0.55,A,-0.13,A
USGS,0204300267,2018-03-10,0.01,A,0.80,A,0.47,A
USGS,0204300267,2018-03-11,0.10,A,0.79,A,0.19,A
USGS,0204300267,2018-03-12,1.35,A,0.19,A,-1.33,A
USGS,0204300267,2018-03-13,0.05,A,-1.13,A,-1.50,A
USGS,0204300267,2018-03-14,0.00,A,-0.75,A,-1.15,A
USGS,0204300267,2018-03-15,0.00,A,0.04,A,-0.80,A
USGS,0204300267,2018-03-16,0.00,A,0.27,A,-0.19,A
USGS,0204300267,2018-03-17,0.01,A,0.17,A,-0.07,A
USGS,0204300267,2018-03-18,0.24,A,0.10,A,-0.23,A
USGS,0204300267,2018-03-19,0.16,A,0.15,A,-0.12,A
USGS,0204300267,2018-03-20,1.19,A,0.33,A,-0.58,A
USGS,0204300267,2018-03-21,0.14,A,-0.42,A,-0.72,A
USGS,0204300267,2018-03-22,0.00,A,-0.38,A,-0.61,A
USGS,0204300267,2018-03-23,0.00,A,-0.26,A,-0.59,A
USGS,0204300267,2018-03-24,0.00,A,0.03,A,-0.31,A
USGS,0204300267,2018-03-25,0.00,A,0.13,A,-0.74,A
USGS,0204300267,2018-03-26,0.00,A,-0.63,A,-1.28,A
USGS,0204300267,2018-03-27,0.00,A,-1.01,A,-1.34,A
USGS,0204300267,2018-03-28,0.00,A,-0.22,A,-1.01,A
USGS,0204300267,2018-03-29,0.00,A,0.84,A,-0.22,A
USGS,0204300267,2018-03-30,0.00,A,1.37,A,0.84,A
USGS,0204300267,2018-03-31,0.00,A,1.10,A,0.67,A
USGS,0204300267,2018-04-01,0.00,A,0.80,A,0.67,A
USGS,0204300267,2018-04-02,0.00,A,0.89,A,0.35,A
USGS,0204300267,2018-04-03,0.00,A,0.52,A,0.10,A
USGS,0204300267,2018-04-04,0.80,A,1.08,A,0.50,A
USGS,0204300267,2018-04-05,0.00,A,0.74,A,0.50,A
USGS,0204300267,2018-04-06,0.00,A,1.38,A,0.69,A
USGS,0204300267,2018-04-07,0.97,A,1.44,A,0.19,A
USGS,0204300267,2018-04-08,0.17,A,0.36,A,-0.11,A
USGS,0204300267,2018-04-09,0.00,A,0.18,A,-0.11,A
USGS,0204300267,2018-04-10,0.00,A,-0.06,A,-0.54,A
USGS,0204300267,2018-04-11,0.00,A,-0.40,A,-0.61,A
USGS,0204300267,2018-04-12,0.00,A,0.46,A,-0.41,A
USGS,0204300267,2018-04-13,0.00,A,1.08,A,0.39,A
USGS,0204300267,2018-04-14,0.00,A,1.18,A,0.99,A
USGS,0204300267,2018-04-15,0.26,A,1.31,A,0.96,A
USGS,0204300267,2018-04-16,1.20,A,1.77,A,1.31,A
USGS,0204300267,2018-04-17,0.02,A,1.53,A,0.93,A
USGS,0204300267,2018-04-18,0.00,A,0.93,A,0.60,A
USGS,0204300267,2018-04-19,0.00,A,0.86,A,0.01,A
USGS,0204300267,2018-04-20,0.00,A,0.27,A,-0.11,A
USGS,0204300267,2018-04-21,0.00,A,0.15,A,0.02,A
USGS,0204300267,2018-04-22,0.00,A,0.25,A,0.09,A
USGS,0204300267,2018-04-23,0.00,A,0.26,A,0.11,A
USGS,0204300267,2018-04-24,0.64,A,0.63,A,0.09,A
USGS,0204300267,2018-04-25,0.07,A,0.89,A,0.55,A
USGS,0204300267,2018-04-26,0.00,A,0.91,A,0.69,A
USGS,0204300267,2018-04-27,0.01,A,0.91,A,0.69,A
USGS,0204300267,2018-04-28,0.00,A,0.99,A,0.78,A
USGS,0204300267,2018-04-29,0.00,A,1.00,A,0.30,A
USGS,0204300267,2018-04-30,0.00,A,0.37,A,0.17,A
USGS,0204300267,2018-05-01,0.00,A,0.71,A,0.37,A
USGS,0204300267,2018-05-02,0.00,A,0.85,A,0.68,A
USGS,0204300267,2018-05-03,0.00,A,1.19,A,0.83,A
USGS,0204300267,2018-05-04,0.00,A,1.42,A,1.17,A
USGS,0204300267,2018-05-05,0.00,A,1.44,A,0.97,A
USGS,0204300267,2018-05-06,0.60,A,0.99,A,0.57,A
USGS,0204300267,2018-05-07,0.04,A,0.57,A,-0.17,A
USGS,0204300267,2018-05-08,0.00,A,-0.17,A,-0.86,A
USGS,0204300267,2018-05-09,0.01,A,-0.86,A,-1.15,A
USGS,0204300267,2018-05-10,0.71,A,-0.30,A,-1.04,A
USGS,0204300267,2018-05-11,0.00,A,0.28,A,-0.36,A
USGS,0204300267,2018-05-12,0.00,A,0.64,A,0.25,A
USGS,0204300267,2018-05-13,0.00,A,0.74,A,0.46,A
USGS,0204300267,2018-05-14,0.01,A,0.73,A,0.47,A
USGS,0204300267,2018-05-15,0.00,A,1.15,A,0.70,A
USGS,0204300267,2018-05-16,0.99,A,1.16,A,1.01,A
USGS,0204300267,2018-05-17,0.06,A,1.24,A,1.09,A
USGS,0204300267,2018-05-18,0.00,A,1.41,A,1.22,A
USGS,0204300267,2018-05-19,0.21,A,1.73,A,1.28,A
USGS,0204300267,2018-05-20,0.08,A,1.93,A,1.71,A
USGS,0204300267,2018-05-21,0.02,A,1.82,A,1.19,A
USGS,0204300267,2018-05-22,0.17,A,1.19,A,0.84,A
USGS,0204300267,2018-05-23,0.00,A,1.17,A,0.89,A
USGS,0204300267,2018-05-24,0.00,A,1.02,A,0.54,A
USGS,0204300267,2018-05-25,0.00,A,0.84,A,0.45,A
USGS,0204300267,2018-05-26,0.00,A,1.20,A,0.79,A
USGS,0204300267,2018-05-27,0.00,A,1.49,A,1.17,A
USGS,0204300267,2018-05-28,2.45,A,1.51,A,1.25,A
USGS,0204300267,2018-05-29,0.10,A,1.52,A,1.08,A
USGS,0204300267,2018-05-30,0.02,A,1.08,A,0.96,A
USGS,0204300267,2018-05-31,0.02,A,1.16,A,0.95,A
USGS,0204300267,2018-06-01,0.00,A,1.20,A,1.05,A
USGS,0204300267,2018-06-02,0.24,A,1.21,A,1.02,A
USGS,0204300267,2018-06-03,0.44,A,1.27,A,1.04,A
USGS,0204300267,2018-06-04,0.00,A,1.04,A,0.74,A
USGS,0204300267,2018-06-05,0.00,A,0.96,A,0.79,A
USGS,0204300267,2018-06-06,0.00,A,0.96,A,0.68,A
USGS,0204300267,2018-06-07,0.00,A,0.68,A,0.43,A
USGS,0204300267,2018-06-08,0.00,A,0.92,A,0.49,A
USGS,0204300267,2018-06-09,0.00,A,1.20,A,0.92,A
USGS,0204300267,2018-06-10,0.02,A,1.17,A,1.06,A
USGS,0204300267,2018-06-11,0.42,A,1.13,A,0.51,A
USGS,0204300267,2018-06-12,0.30,A,0.53,A,0.24,A
USGS,0204300267,2018-06-13,0.01,A,0.90,A,0.46,A
USGS,0204300267,2018-06-14,0.00,A,1.08,A,0.90,A
USGS,0204300267,2018-06-15,0.00,A,0.92,A,0.58,A
USGS,0204300267,2018-06-16,0.00,A,0.80,A,0.54,A
USGS,0204300267,2018-06-17,0.00,A,0.93,A,0.78,A
USGS,0204300267,2018-06-18,0.00,A,1.00,A,0.82,A
USGS,0204300267,2018-06-19,0.00,A,0.84,A,0.58,A
USGS,0204300267,2018-06-20,0.52,A,0.64,A,0.36,A
USGS,0204300267,2018-06-21,1.04,A,0.69,A,0.38,A
USGS,0204300267,2018-06-22,0.16,A,0.99,A,0.62,A
USGS,0204300267,2018-06-23,0.41,A,1.39,A,0.79,A
USGS,0204300267,2018-06-24,0.58,A,1.46,A,1.18,A
USGS,0204300267,2018-06-25,0.00,A,1.36,A,0.93,A
USGS,0204300267,2018-06-26,0.07,A,0.93,A,0.49,A
USGS,0204300267,2018-06-27,0.00,A,0.92,A,0.51,A
USGS,0204300267,2018-06-28,0.00,A,0.96,A,0.86,A
USGS,0204300267,2018-06-29,0.00,A,0.88,A,0.63,A
USGS,0204300267,2018-06-30,0.00,A,0.63,A,0.50,A
USGS,0204300267,2018-07-01,0.00,A,0.62,A,0.55,A
USGS,0204300267,2018-07-02,0.00,A,0.58,A,0.44,A
USGS,0204300267,2018-07-03,0.00,A,0.46,A,0.22,A
USGS,0204300267,2018-07-04,0.01,A,0.22,A,0.03,A
USGS,0204300267,2018-07-05,0.03,A,0.57,A,0.16,A
USGS,0204300267,2018-07-06,0.05,A,0.69,A,0.48,A
USGS,0204300267,2018-07-07,0.01,A,0.49,A,-0.66,A
USGS,0204300267,2018-07-08,0.00,A,-0.60,A,-1.30,A
USGS,0204300267,2018-07-09,0.00,A,-1.29,A,-1.55,A
USGS,0204300267,2018-07-10,0.00,A,-1.30,A,-1.57,A
USGS,0204300267,2018-07-11,1.43,A,-0.62,A,-1.31,A
USGS,0204300267,2018-07-12,0.61,A,-0.06,A,-0.67,A
USGS,0204300267,2018-07-13,0.00,A,-0.13,A,-0.42,A
USGS,0204300267,2018-07-14,0.00,A,-0.19,A,-0.47,A
USGS,0204300267,2018-07-15,0.00,A,0.41,A,-0.19,A
USGS,0204300267,2018-07-16,0.00,A,0.87,A,0.41,A
USGS,0204300267,2018-07-17,0.11,A,1.09,A,0.86,A
USGS,0204300267,2018-07-18,0.00,A,1.07,A,0.63,A
USGS,0204300267,2018-07-19,0.00,A,0.63,A,0.27,A
USGS,0204300267,2018-07-20,0.00,A,0.46,A,0.26,A
USGS,0204300267,2018-07-21,2.50,A,1.27,A,0.42,A
USGS,0204300267,2018-07-22,0.11,A,1.66,A,1.22,A
USGS,0204300267,2018-07-23,1.69,A,2.29,A,1.63,A
USGS,0204300267,2018-07-24,1.66,A,2.71,A,2.25,A
USGS,0204300267,2018-07-25,0.18,A,2.56,A,2.19,A
USGS,0204300267,2018-07-26,0.00,A,2.19,A,1.73,A
USGS,0204300267,2018-07-27,0.00,A,1.73,A,1.56,A
USGS,0204300267,2018-07-28,0.12,A,1.69,A,1.46,A
USGS,0204300267,2018-07-29,0.05,A,1.46,A,1.17,A
USGS,0204300267,2018-07-30,2.28,A,1.36,A,1.13,A
USGS,0204300267,2018-07-31,0.11,A,1.39,A,1.23,A
USGS,0204300267,2018-08-01,0.33,A,1.78,A,1.39,A
USGS,0204300267,2018-08-02,0.30,A,1.87,A,1.72,A
USGS,0204300267,2018-08-03,0.00,A,1.77,A,1.56,A
USGS,0204300267,2018-08-04,0.08,A,1.63,A,1.31,A
USGS,0204300267,2018-08-05,0.00,A,1.31,A,0.88,A
USGS,0204300267,2018-08-06,0.02,A,0.88,A,0.65,A
USGS,0204300267,2018-08-07,0.00,A,0.90,A,0.69,A
USGS,0204300267,2018-08-08,0.00,A,0.98,A,0.78,A
USGS,0204300267,2018-08-09,0.00,A,0.80,A,0.55,A
USGS,0204300267,2018-08-10,0.91,A,0.60,A,0.31,A
USGS,0204300267,2018-08-11,0.05,A,0.97,A,0.59,A
